date, pm25, pm10, o3, no2, so2, co
2020/8/5, 119, 44, 25, 18, 3, 
2020/8/6, 111, 43, 28, 17, 2, 
2020/8/7, 107, 65, 70, 14, 5, 
2020/8/8, 150, 75, 125, 20, 4, 
2020/8/9, 155, 76, 105, 17, 4, 
2020/8/10, 153, 69, 86, 15, 4, 
2020/8/11, 147, 55, 60, 16, 4, 
2020/8/12, 122, 31, 42, 9, 3, 
2020/8/13, 76, 38, 69, 7, 3, 
2020/8/14, 79, 29, 33, 10, 3, 
2020/8/15, 63, 46, 91, 14, 3, 
2020/8/16, 108, 60, 66, 15, 4, 
2020/8/17, 115, 54, 77, 9, 5, 
2020/8/18, 87, 44, 36, 14, 4, 
2020/8/19, 81, 25, 27, 8, 4, 
2020/8/20, 63, 57, 73, 15, 10, 
2020/8/21, 90, 72, 134, 22, 6, 
2020/8/22, 120, 66, 63, 18, 4, 
2020/8/23, 131, 42, 66, 10, 3, 
2020/8/24, 97, 50, 105, 20, 6, 
2020/8/25, 89, 67, 52, 23, 11, 
2020/8/26, 123, 48, 88, 18, 4, 
2020/8/27, 81, 65, 122, 22, 5, 
2020/8/28, 102, 77, 146, 24, 7, 
2020/8/29, 142, 82, 141, 25, 7, 
2020/8/30, 142, 77, 94, 21, 6, 
2020/8/31, 131, 49, 67, 13, 4, 
2020/9/1, 75, 56, 44, 19, 3, 
2020/9/2, 71, 48, 40, 16, 3, 
2020/9/3, 59, 45, 60, 16, 3, 
2020/9/4, 58, 61, 81, 15, 5, 
2020/9/5, 74, 58, 93, 17, 4, 
2020/9/6, 80, 85, 120, 25, 7, 
2020/9/7, 134, 57, 93, 17, 4, 
2020/9/8, 94, 61, 41, 23, 5, 
2020/9/9, 95, 66, 85, 20, 5, 
2020/9/10, 102, 34, 34, 13, 5, 
2020/9/11, 60, 51, 47, 18, 5, 
2020/9/12, 93, 70, 80, 21, 7, 
2020/9/13, 127, 75, 65, 24, 6, 
2020/9/14, 144, 51, 73, 9, 5, 
2020/9/15, 95, 63, 56, 17, 5, 
2020/9/16, 114, 61, 38, 23, 5, 
2020/9/17, 67, 65, 87, 24, 6, 
2020/9/18, 78, 81, 94, 30, 7, 
2020/9/19, 108, 68, 97, 17, 8, 
2020/9/20, 93, 99, 96, 38, 6, 
2020/9/21, 152, 98, 114, 38, 8, 
2020/9/22, 162, 74, 45, 33, 5, 
2020/9/23, 122, 67, 54, 24, 4, 
2020/9/24, 151, 88, 75, 27, 7, 
2020/9/25, 164, 72, 68, 27, 6, 
2020/9/26, 125, 71, 73, 33, 6, 
2020/9/27, 119, 65, 61, 23, 6, 
2020/9/28, 95, 73, 40, 26, 6, 
2020/9/29, 120, 58, 48, 18, 8, 
2020/9/30, 93, 75, 77, 20, 6, 
2020/4/1, 105, 69, 21, 27, 5, 
2020/4/2, 128, 70, 50, 17, 4, 
2020/4/3, 135, 141, 40, 20, 6, 
2020/4/4, 132, 98, 64, 25, 6, 
2020/4/5, 118, 70, 61, 11, 5, 
2020/4/6, 104, 97, 76, 21, 8, 
2020/4/7, 136, 105, 39, 35, 9, 
2020/4/8, 161, 59, 11, 29, 7, 
2020/4/9, 123, 70, 34, 25, 6, 
2020/4/10, 148, 72, 53, 20, 4, 
2020/4/11, 141, 79, 58, 20, 6, 
2020/4/12, 125, 81, 68, 24, 5, 
2020/4/13, 126, 65, 64, 10, 4, 
2020/4/14, 109, 61, 78, 10, 5, 
2020/4/15, 108, 88, 53, 13, 4, 
2020/4/16, 116, 83, 66, 16, 3, 
2020/4/17, 118, 84, 72, 25, 5, 
2020/4/18, 150, 72, 74, 13, 3, 
2020/4/19, 163, 55, , 11, 3, 
2020/4/20, 76, 57, , 15, 5, 
2020/4/21, 64, 64, 23, 15, 4, 
2020/4/22, 58, 64, 42, 19, 3, 
2020/4/23, 69, 88, 56, 13, 6, 
2020/4/24, 94, 92, 45, 16, 7, 
2020/4/25, 107, 74, 48, 28, 4, 
2020/4/26, 100, 67, 72, 20, 4, 
2020/4/27, 114, 90, 82, 10, 5, 
2020/4/28, 107, 74, 109, 12, 6, 
2020/4/29, 126, 75, 107, 14, 7, 
2020/4/30, 133, 70, 81, 9, 5, 
2020/5/1, 115, 75, 124, 16, 5, 
2020/5/2, 131, 122, 125, 30, 7, 
2020/5/3, 161, 84, 33, 14, 7, 
2020/5/4, 99, 61, 68, 21, 5, 
2020/5/5, 94, 95, 115, 27, 7, 
2020/5/6, 145, 58, 54, 13, 7, 
2020/5/7, 99, 32, 50, 13, 6, 
2020/5/8, 77, 40, 51, 10, 2, 
2020/5/9, 89, 75, 73, 16, 5, 
2020/5/10, 114, 70, 58, 15, 4, 
2020/5/11, 83, 84, 48, 16, 5, 
2020/5/12, 77, 143, 97, 12, 6, 
2020/5/13, 131, 102, 93, 21, 7, 
2020/5/14, 142, 116, 103, 28, 5, 
2020/5/15, 172, 105, 88, 19, 5, 
2020/5/16, 131, 157, 92, 15, 7, 
2020/5/17, 148, 83, 40, 13, 3, 
2020/5/18, 77, 73, 63, 20, 5, 
2020/5/19, 83, 78, 119, 22, 6, 
2020/5/20, 115, 86, 135, 10, 6, 
2020/5/21, 103, 79, 81, 18, 5, 
2020/5/22, 86, 80, 94, 14, 7, 
2020/5/23, 111, 61, 75, 17, 4, 
2020/5/24, 82, 74, 115, 18, 6, 
2020/5/25, 92, 54, 72, 13, 3, 
2020/5/26, 85, 59, 76, 16, 4, 
2020/5/27, 71, 63, 112, 19, 6, 
2020/5/28, 69, 73, 94, 11, 6, 
2020/5/29, 85, 61, 67, 10, 5, 
2020/5/30, 79, 64, 84, 12, 3, 
2020/5/31, 97, 72, 92, 21, 4, 
2020/6/1, 88, 113, 92, 16, 4, 
2020/6/2, 133, 125, 121, 13, 7, 
2020/6/3, 140, 121, 157, 18, 8, 
2020/6/4, 139, 128, 136, 29, 12, 
2020/6/5, 162, 116, 152, 28, 9, 
2020/6/6, 156, 91, 118, 18, 6, 
2020/6/7, 108, 87, 127, 10, 5, 
2020/6/8, 108, 88, 92, 14, 5, 
2020/6/9, 124, 89, 133, 18, 6, 
2020/6/10, 146, 86, 100, 18, 6, 
2020/6/11, 121, 72, 118, 13, 5, 
2020/6/12, 100, 62, 118, 11, 5, 
2020/6/13, 109, 74, 103, 13, 5, 
2020/6/14, 98, 93, 100, 36, 7, 
2020/6/15, 90, 105, 84, 33, 6, 
2020/6/16, 147, 55, 64, 15, 4, 
2020/6/17, 128, 37, , 10, 3, 
2020/6/18, 81, 56, , 15, 3, 
2020/6/19, 97, 56, , 11, 4, 
2020/6/20, 92, 56, , 8, 3, 
2020/6/21, 105, 52, 77, 8, 4, 
2020/6/22, 89, 45, 49, 11, 4, 
2020/6/23, 87, 46, 87, 9, 4, 
2020/6/24, 92, 55, 105, 10, 5, 
2020/6/25, 118, 53, 87, 10, 3, 
2020/6/26, 114, 75, 133, 21, 5, 
2020/6/27, 136, 102, 103, 29, 6, 
2020/6/28, 159, 67, 102, 13, 4, 
2020/6/29, 152, 61, 81, 19, 6, 
2020/6/30, 130, 43, 85, 12, 5, 
2020/1/1, 119, 133, 20, 38, 37, 
2020/1/2, 190, 166, 20, 46, 35, 
2020/1/3, 220, 173, 28, 45, 25, 
2020/1/4, 254, 238, 24, 45, 18, 
2020/1/5, 309, 99, 5, 32, 6, 
2020/1/6, 192, 49, 22, 27, 6, 
2020/1/7, 122, 80, 27, 31, 13, 
2020/1/8, 168, 89, 14, 43, 26, 
2020/1/9, 181, 118, 21, 43, 24, 
2020/1/10, 213, 150, 13, 36, 16, 
2020/1/11, 244, 117, 15, 36, 21, 
2020/1/12, 192, 118, 17, 32, 22, 
2020/1/13, 199, 80, 25, 27, 15, 
2020/1/14, 144, 109, 14, 37, 23, 
2020/1/15, 163, 126, 16, 40, 33, 
2020/1/16, 186, 150, 18, 34, 17, 
2020/1/17, 237, 130, 37, 25, 12, 
2020/1/18, 213, 151, 32, 33, 15, 
2020/1/19, 241, 104, 26, 30, 17, 
2020/1/20, 169, 111, 42, 29, 22, 
2020/1/21, 173, 123, 39, 34, 20, 
2020/1/22, 195, 139, 29, 30, 20, 
2020/1/23, 226, 115, 34, 15, 14, 
2020/1/24, 205, 82, 34, 19, 22, 
2020/1/25, 166, 102, 34, 18, 19, 
2020/1/26, 184, 73, 33, 11, 11, 
2020/1/27, 154, 80, 45, 17, 17, 
2020/1/28, 172, 110, 42, 19, 17, 
2020/1/29, 204, 89, 35, 19, 20, 
2020/1/30, 161, 70, 55, 13, 17, 
2020/1/31, 147, 94, 42, 17, 18, 
2020/2/1, 178, 80, 34, 15, 12, 
2020/2/2, 171, 59, 42, 11, 8, 
2020/2/3, 129, 77, 41, 10, 8, 
2020/2/4, 156, 47, 28, 10, 9, 
2020/2/5, 88, 72, 20, 15, 9, 
2020/2/6, 157, 75, 32, 12, 8, 
2020/2/7, 167, 75, 33, 15, 9, 
2020/2/8, 166, 84, 48, 11, 10, 
2020/2/9, 174, 66, 53, 15, 12, 
2020/2/10, 146, 62, 51, 16, 13, 
2020/2/11, 143, 55, 45, 11, 7, 
2020/2/12, 126, 57, 45, 10, 7, 
2020/2/13, 127, 47, 29, 14, 6, 
2020/2/14, 110, 30, 31, 8, 7, 
2020/2/15, 76, 36, 34, 10, 8, 
2020/2/16, 63, 32, 34, 13, 14, 
2020/2/17, 57, 42, 46, 6, 8, 
2020/2/18, 67, 48, 48, 11, 11, 
2020/2/19, 93, 80, 48, 24, 13, 
2020/2/20, 155, 116, 42, 22, 9, 
2020/2/21, 185, 59, 37, 13, 9, 
2020/2/22, 73, 80, 57, 9, 7, 
2020/2/23, 109, 84, 45, 25, 6, 
2020/2/24, 155, 70, 19, 14, 3, 
2020/2/25, 151, 75, 33, 17, 7, 
2020/2/26, 129, 51, 31, 19, 8, 
2020/2/27, 96, 46, 35, 17, 5, 
2020/2/28, 124, 61, 32, 12, 4, 
2020/2/29, 151, 74, 34, 17, 7, 
2020/3/1, 156, 67, 41, 17, 11, 
2020/3/2, 132, 57, 35, 11, 6, 
2020/3/3, 119, 38, 34, 17, 8, 
2020/3/4, 72, 67, 50, 17, 9, 
2020/3/5, 122, 69, 56, 13, 8, 
2020/3/6, 144, 87, 49, 19, 8, 
2020/3/7, 169, 111, 68, 27, 10, 
2020/3/8, 185, 110, 19, 21, 5, 
2020/3/9, 196, 65, 35, 16, 6, 
2020/3/10, 128, 88, 49, 15, 7, 
2020/3/11, 114, 96, 47, 11, 6, 
2020/3/12, 114, 66, 34, 17, 10, 
2020/3/13, 84, 78, 37, 17, 9, 
2020/3/14, 110, 81, 36, 23, 10, 
2020/3/15, 93, 81, 48, 19, 9, 
2020/3/16, 103, 79, 42, 19, 8, 
2020/3/17, 124, 122, 62, 11, 7, 
2020/3/18, 105, 81, 46, 10, 3, 
2020/3/19, 43, 119, 68, 9, 5, 
2020/3/20, 100, 123, 60, 26, 7, 
2020/3/21, 151, 78, 44, 28, 8, 
2020/3/22, 130, 88, 64, 27, 7, 
2020/3/23, 133, 95, 60, 31, 8, 
2020/3/24, 135, 65, 64, 19, 6, 
2020/3/25, 104, 65, 27, 21, 4, 
2020/3/26, 121, 44, 36, 12, 3, 
2020/3/27, 73, 60, 39, 19, 5, 
2020/3/28, 70, 73, 46, 22, 7, 
2020/3/29, 99, , , , , 
2019/10/1, 108, 76, 86, 36, 6, 
2019/10/2, 126, 82, 109, 40, 4, 
2019/10/3, 125, 84, 28, 31, 4, 
2019/10/4, 125, 32, 35, 12, 5, 
2019/10/5, 53, 56, 21, 26, 6, 
2019/10/6, 94, 58, 33, 17, 3, 
2019/10/7, 130, 78, 49, 27, 5, 
2019/10/8, 141, 86, 56, 28, 6, 
2019/10/9, 158, 54, 30, 24, 3, 
2019/10/10, 123, 70, 28, 23, 5, 
2019/10/11, 144, 78, 40, 28, 8, 
2019/10/12, 132, 79, 55, 27, 6, 
2019/10/13, 105, 47, 26, 14, 5, 
2019/10/14, 59, 68, 29, 28, 8, 
2019/10/15, 89, 95, 19, 35, 10, 
2019/10/16, 142, 97, 33, 34, 7, 
2019/10/17, 155, 121, 52, 34, 7, 
2019/10/18, 180, 102, 81, 29, 5, 
2019/10/19, 172, 87, 88, 19, 7, 
2019/10/20, 149, 138, 46, 36, 13, 
2019/10/21, 179, 100, 81, 31, 7, 
2019/10/22, 154, 77, 56, 31, 4, 
2019/10/23, 135, 101, 73, 26, 6, 
2019/10/24, 164, 46, 26, 18, 3, 
2019/10/25, 50, 68, 30, 24, 5, 
2019/10/26, 76, 79, 51, 20, 6, 
2019/10/27, 124, 196, 35, 24, 6, 
2019/10/28, 138, 140, 36, 29, 7, 
2019/10/29, 130, 221, 58, 16, 7, 
2019/10/30, 153, 141, 48, 37, 9, 
2019/10/31, 165, 148, 27, 55, 12, 
2019/11/1, 184, 145, 50, 52, 10, 
2019/11/2, 183, 81, 43, 17, 5, 
2019/11/3, 142, 75, 27, 31, 9, 
2019/11/4, 110, 100, 33, 35, 10, 
2019/11/5, 157, 118, 50, 39, 10, 
2019/11/6, 176, 109, 24, 32, 9, 
2019/11/7, 140, 105, 40, 31, 7, 
2019/11/8, 154, 127, 70, 21, 5, 
2019/11/9, 190, 100, 45, 18, 4, 
2019/11/10, 135, 103, 26, 32, 9, 
2019/11/11, 119, 131, 48, 39, 9, 
2019/11/12, 158, 127, 31, 20, 4, 
2019/11/13, 121, 105, 37, 16, 5, 
2019/11/14, 105, 120, 21, 42, 11, 
2019/11/15, 146, 153, 8, 43, 6, 
2019/11/16, 211, 99, 14, 31, 5, 
2019/11/17, 172, 193, 22, 16, 6, 
2019/11/18, 128, 131, 18, 28, 8, 
2019/11/19, 146, 81, 31, 13, 6, 
2019/11/20, 119, 60, 37, 9, 4, 
2019/11/21, 96, 55, 40, 10, 5, 
2019/11/22, 114, 93, 12, 36, 8, 
2019/11/23, 165, 85, 22, 21, 4, 
2019/11/24, 126, 59, 19, 22, 7, 
2019/11/25, 73, 87, 23, 25, 12, 
2019/11/26, 138, 90, 19, 26, 12, 
2019/11/27, 128, 66, 23, 27, 10, 
2019/11/28, 96, 124, 10, 38, 19, 
2019/11/29, 170, 93, 19, 28, 12, 
2019/11/30, 166, 70, 22, 26, 16, 
2019/12/1, 144, 65, 25, 23, 14, 
2019/12/2, 101, 80, 26, 27, 22, 
2019/12/3, 132, 92, 22, 34, 25, 
2019/12/4, 148, 84, 17, 28, 18, 
2019/12/5, 155, 88, 22, 23, 12, 
2019/12/6, 157, 114, 30, 33, 14, 
2019/12/7, 183, 152, 40, 28, 8, 
2019/12/8, 225, 214, 5, 40, 10, 
2019/12/9, 311, 191, 11, 42, 11, 
2019/12/10, 259, 130, 19, 36, 19, 
2019/12/11, 192, 86, 26, 29, 19, 
2019/12/12, 108, 110, 29, 27, 13, 
2019/12/13, 168, 109, 9, 37, 21, 
2019/12/14, 152, 119, 10, 35, 22, 
2019/12/15, 168, 95, 2, 29, 7, 
2019/12/16, 185, 80, 16, 24, 6, 
2019/12/17, 154, 64, 20, 26, 14, 
2019/12/18, 107, 86, 17, 23, 11, 
2019/12/19, 153, 112, 21, 34, 21, 
2019/12/20, 160, 130, 30, 34, 20, 
2019/12/21, 200, 184, 6, 38, 13, 
2019/12/22, 266, 150, 21, 35, 11, 
2019/12/23, 235, 119, 17, 35, 20, 
2019/12/24, 183, 134, 8, 35, 17, 
2019/12/25, 212, 86, 19, 27, 16, 
2019/12/26, 157, 76, 31, 18, 10, 
2019/12/27, 125, 79, 40, 18, 10, 
2019/12/28, 142, 70, 38, 22, 13, 
2019/12/29, 124, , , , , 
2019/7/1, 79, 73, 119, 20, 6, 
2019/7/2, 101, 60, 125, 14, 4, 
2019/7/3, 120, 70, 117, 14, 6, 
2019/7/4, 118, 68, 113, 9, 4, 
2019/7/5, 108, 43, 77, 11, 3, 
2019/7/6, 89, 51, 69, 12, 4, 
2019/7/7, 111, 58, 85, 14, 4, 
2019/7/8, 124, 63, 65, 19, 4, 
2019/7/9, 132, 66, 66, 24, 4, 
2019/7/10, 148, 65, 90, 21, 4, 
2019/7/11, 137, 71, 98, 21, 3, 
2019/7/12, 134, 59, 115, 14, 3, 
2019/7/13, 113, 78, 117, 21, 5, 
2019/7/14, 131, 80, 137, 28, 4, 
2019/7/15, 142, 86, 127, 35, 4, 
2019/7/16, 140, 87, 82, 19, 3, 
2019/7/17, 165, 71, 116, 20, 7, 
2019/7/18, 128, 64, 83, 24, 5, 
2019/7/19, 96, 54, 90, 12, 4, 
2019/7/20, 94, 61, 135, 18, 4, 
2019/7/21, 115, 72, 97, 23, 4, 
2019/7/22, 142, 52, 87, 10, 3, 
2019/7/23, 116, 56, 127, 17, 4, 
2019/7/24, 113, 57, 91, 13, 4, 
2019/7/25, 110, 64, 140, 16, 5, 
2019/7/26, 117, 59, 106, 16, 4, 
2019/7/27, 130, 29, 88, 14, 3, 
2019/7/28, 66, 35, 61, 5, 5, 
2019/7/29, 77, 30, 57, 10, 4, 
2019/7/30, 73, 35, 59, 10, 4, 
2019/7/31, 74, 48, 66, 16, 3, 
2019/8/1, 88, 39, 34, 18, 4, 
2019/8/2, 79, 54, 72, 17, 5, 
2019/8/3, 120, 65, 72, 20, 3, 
2019/8/4, 140, 28, 35, 16, 4, 
2019/8/5, 64, 36, 53, 16, 4, 
2019/8/6, 77, 35, 33, 20, 4, 
2019/8/7, 81, 53, 98, 17, 3, 
2019/8/8, 118, 55, 59, 19, 3, 
2019/8/9, 120, 30, 40, 11, 2, 
2019/8/10, 68, 4, 29, 5, 3, 
2019/8/11, 23, 8, 29, 6, 3, 
2019/8/12, 32, 16, 27, 12, 3, 
2019/8/13, 51, 34, 55, 15, 4, 
2019/8/14, 72, 53, 86, 19, 4, 
2019/8/15, 98, 41, 63, 18, 3, 
2019/8/16, 79, 49, 56, 21, 5, 
2019/8/17, 73, 56, 92, 24, 4, 
2019/8/18, 77, 58, 109, 19, 3, 
2019/8/19, 95, 53, 86, 15, 3, 
2019/8/20, 82, 71, 93, 21, 6, 
2019/8/21, 118, 76, 87, 26, 4, 
2019/8/22, 114, 72, 68, 29, 4, 
2019/8/23, 103, 105, 99, 38, 7, 
2019/8/24, 134, 82, 70, 26, 5, 
2019/8/25, 157, 86, 40, 35, 5, 
2019/8/26, 139, 82, 94, 27, 5, 
2019/8/27, 135, 78, 75, 19, 5, 
2019/8/28, 133, 29, 41, 11, 3, 
2019/8/29, 25, 44, 48, 15, 4, 
2019/8/30, 52, 77, 103, 30, 6, 
2019/8/31, 99, 60, 86, 17, 5, 
2019/9/1, 114, 71, 98, 21, 4, 
2019/9/2, 126, 87, 105, 27, 6, 
2019/9/3, 135, 73, 89, 22, 6, 
2019/9/4, 110, 81, 109, 25, 6, 
2019/9/5, 146, 96, 117, 33, 6, 
2019/9/6, 155, 106, 119, 31, 7, 
2019/9/7, 158, 82, 123, 24, 5, 
2019/9/8, 141, 100, 117, 35, 5, 
2019/9/9, 150, 93, 21, 29, 7, 
2019/9/10, 131, 59, 29, 24, 8, 
2019/9/11, 76, 42, 24, 28, 3, 
2019/9/12, 95, 47, 34, 21, 3, 
2019/9/13, 101, 54, 58, 25, 5, 
2019/9/14, 103, 62, 45, 21, 5, 
2019/9/15, 104, 57, 75, 20, 4, 
2019/9/16, 83, 85, 39, 31, 7, 
2019/9/17, 113, 81, 42, 22, 5, 
2019/9/18, 99, 83, 18, 34, 6, 
2019/9/19, 84, 79, 36, 33, 6, 
2019/9/20, 87, 103, 113, 36, 13, 
2019/9/21, 147, 85, 50, 27, 7, 
2019/9/22, 111, 74, 93, 31, 5, 
2019/9/23, 95, 84, 113, 34, 5, 
2019/9/24, 134, 82, 80, 37, 5, 
2019/9/25, 133, 74, 99, 35, 6, 
2019/9/26, 129, 77, 100, 28, 6, 
2019/9/27, 116, 79, 102, 17, 6, 
2019/9/28, 133, 70, 104, 16, 4, 
2019/9/29, 121, 67, 108, 16, 4, 
2019/9/30, 124, 62, 92, 27, 4, 
2019/4/1, 126, 105, 60, 33, 10, 
2019/4/2, 157, 98, 74, 29, 7, 
2019/4/3, 154, 112, 91, 15, 7, 
2019/4/4, 177, 118, 104, 20, 11, 
2019/4/5, 176, 144, 54, 24, 12, 
2019/4/6, 155, 143, 73, 45, 16, 
2019/4/7, 174, 165, 26, 48, 18, 
2019/4/8, 169, 43, 36, 17, 4, 
2019/4/9, 79, 60, 49, 22, 5, 
2019/4/10, 128, 93, 45, 32, 5, 
2019/4/11, 165, 89, 54, 24, 5, 
2019/4/12, 165, 92, 63, 18, 7, 
2019/4/13, 166, 77, 47, 23, 6, 
2019/4/14, 105, 78, 73, 16, 7, 
2019/4/15, 97, 87, 84, 16, 8, 
2019/4/16, 141, 113, 73, 12, 5, 
2019/4/17, 147, 167, 54, 18, 8, 
2019/4/18, 118, 92, 44, 31, 12, 
2019/4/19, 123, 108, 82, 32, 11, 
2019/4/20, 157, 114, 56, 33, 20, 
2019/4/21, 173, 121, 44, 35, 7, 
2019/4/22, 179, 52, 29, 21, 4, 
2019/4/23, 111, 89, 58, 19, 4, 
2019/4/24, 151, 73, 35, 14, 3, 
2019/4/25, 99, 50, 46, 20, 4, 
2019/4/26, 99, 62, 41, 28, 6, 
2019/4/27, 117, 67, 54, 28, 4, 
2019/4/28, 150, 93, 75, 25, 5, 
2019/4/29, 169, 109, 50, 19, 5, 
2019/4/30, 152, 84, 50, 30, 5, 
2019/5/1, 129, 85, 84, 25, 6, 
2019/5/2, 141, 85, 96, 21, 8, 
2019/5/3, 134, 75, 80, 16, 6, 
2019/5/4, 122, 141, 63, 34, 9, 
2019/5/5, 138, 84, 51, 25, 9, 
2019/5/6, 110, 93, 84, 24, 7, 
2019/5/7, 122, 86, 64, 14, 7, 
2019/5/8, 132, 84, 95, 21, 7, 
2019/5/9, 149, 76, 91, 18, 7, 
2019/5/10, 132, 59, 94, 15, 5, 
2019/5/11, 100, 61, 82, 15, 6, 
2019/5/12, 93, 162, 52, 18, 7, 
2019/5/13, 144, 134, 76, 14, 6, 
2019/5/14, 146, 82, 92, 13, 6, 
2019/5/15, 136, 75, 88, 14, 6, 
2019/5/16, 143, 61, 80, 10, 7, 
2019/5/17, 106, 52, 63, 13, 5, 
2019/5/18, 78, 104, 64, 11, 5, 
2019/5/19, 118, 73, 50, 15, 4, 
2019/5/20, 84, 74, 74, 18, 6, 
2019/5/21, 99, 76, 99, 22, 8, 
2019/5/22, 110, 86, 117, 18, 8, 
2019/5/23, 113, 82, 98, 16, 6, 
2019/5/24, 110, 78, 92, 18, 6, 
2019/5/25, 133, 64, 71, 12, 5, 
2019/5/26, 121, 46, 51, 16, 3, 
2019/5/27, 60, 58, 76, 19, 4, 
2019/5/28, 71, 60, 85, 13, 5, 
2019/5/29, 73, 59, 102, 13, 5, 
2019/5/30, 86, 68, 67, 24, 4, 
2019/5/31, 102, 75, 102, 19, 5, 
2019/6/1, 110, 70, 111, 8, 4, 
2019/6/2, 116, 93, 117, 11, 6, 
2019/6/3, 137, 106, 124, 21, 9, 
2019/6/4, 151, 91, 105, 17, 8, 
2019/6/5, 156, 58, 71, 13, 6, 
2019/6/6, 114, 51, 98, 11, 5, 
2019/6/7, 85, 64, 104, 11, 5, 
2019/6/8, 116, 65, 76, 10, 5, 
2019/6/9, 87, 55, 91, 21, 4, 
2019/6/10, 75, 72, 120, 23, 6, 
2019/6/11, 99, 74, 106, 9, 6, 
2019/6/12, 110, 71, 105, 10, 5, 
2019/6/13, 113, 72, 120, 12, 6, 
2019/6/14, 118, 98, 141, 28, 5, 
2019/6/15, 143, 85, 112, 23, 11, 
2019/6/16, 110, 81, 147, 24, 10, 
2019/6/17, 123, 76, 119, 13, 7, 
2019/6/18, 124, 74, 119, 12, 6, 
2019/6/19, 122, 74, 93, 13, 6, 
2019/6/20, 139, 88, 138, 15, 6, 
2019/6/21, 162, 64, 108, 20, 5, 
2019/6/22, 97, 81, 120, 28, 6, 
2019/6/23, 104, 70, 132, 14, 8, 
2019/6/24, 106, 63, 106, 10, 6, 
2019/6/25, 105, 63, 125, 12, 6, 
2019/6/26, 109, 73, 115, 17, 7, 
2019/6/27, 129, 61, 75, 17, 4, 
2019/6/28, 133, 71, 107, 17, 4, 
2019/6/29, 150, 61, 91, 14, 6, 
2019/6/30, 97, 68, 85, 23, 4, 
2019/1/1, 184, 196, 19, 55, 43, 
2019/1/2, 215, 200, 39, 52, 40, 
2019/1/3, 242, 243, 21, 64, 35, 
2019/1/4, 259, 87, 22, 32, 20, 
2019/1/5, 138, 104, 20, 29, 17, 
2019/1/6, 170, 181, 14, 46, 22, 
2019/1/7, 237, 92, 21, 35, 17, 
2019/1/8, 122, 89, 19, 35, 17, 
2019/1/9, 120, 90, 25, 27, 10, 
2019/1/10, 171, 101, 24, 32, 10, 
2019/1/11, 182, 136, 32, 33, 16, 
2019/1/12, 225, 228, 15, 45, 13, 
2019/1/13, 313, 303, 6, 57, 14, 
2019/1/14, 351, 176, 26, 23, 7, 
2019/1/15, 131, 82, 26, 28, 16, 
2019/1/16, 95, 108, 27, 33, 25, 
2019/1/17, 151, 127, 33, 42, 30, 
2019/1/18, 178, 137, 13, 46, 29, 
2019/1/19, 192, 81, 27, 29, 19, 
2019/1/20, 124, 113, 24, 34, 22, 
2019/1/21, 162, 116, 27, 33, 27, 
2019/1/22, 162, 124, 28, 46, 29, 
2019/1/23, 161, 141, 43, 45, 30, 
2019/1/24, 181, 99, 28, 30, 22, 
2019/1/25, 155, 98, 21, 31, 22, 
2019/1/26, 134, 97, 31, 24, 14, 
2019/1/27, 140, 101, 24, 31, 23, 
2019/1/28, 135, 112, 36, 27, 18, 
2019/1/29, 163, 135, 23, 29, 18, 
2019/1/30, 182, 62, 26, 13, 11, 
2019/1/31, 87, 92, 38, 15, 9, 
2019/2/1, 155, 83, 38, 14, 8, 
2019/2/2, 159, 123, 24, 23, 18, 
2019/2/3, 186, 118, 46, 17, 15, 
2019/2/4, 163, 148, 48, 13, 13, 
2019/2/5, 206, 172, 16, 15, 6, 
2019/2/6, 235, 57, 29, 8, 6, 
2019/2/7, 95, 65, 20, 16, 13, 
2019/2/8, 123, 70, 29, 14, 12, 
2019/2/9, 136, 62, 25, 15, 12, 
2019/2/10, 127, 80, 41, 15, 9, 
2019/2/11, 167, 110, 32, 29, 14, 
2019/2/12, 191, 87, 17, 19, 6, 
2019/2/13, 167, 65, 11, 25, 7, 
2019/2/14, 159, 79, 30, 16, 7, 
2019/2/15, 167, 58, 29, 25, 8, 
2019/2/16, 109, 59, 28, 31, 13, 
2019/2/17, 120, 86, 17, 35, 18, 
2019/2/18, 150, 97, 15, 26, 7, 
2019/2/19, 191, 134, 27, 32, 9, 
2019/2/20, 222, 130, 33, 40, 16, 
2019/2/21, 212, 133, 56, 46, 25, 
2019/2/22, 200, 141, 38, 50, 26, 
2019/2/23, 201, 135, 60, 45, 21, 
2019/2/24, 193, 179, 48, 55, 30, 
2019/2/25, 227, 167, 52, 56, 26, 
2019/2/26, 228, 100, 57, 31, 15, 
2019/2/27, 173, 103, 57, 31, 14, 
2019/2/28, 174, 136, 53, 49, 16, 
2019/3/1, 196, 173, 62, 43, 16, 
2019/3/2, 221, 120, 62, 27, 10, 
2019/3/3, 181, 91, 61, 20, 7, 
2019/3/4, 165, 101, 60, 28, 8, 
2019/3/5, 181, 101, 41, 23, 6, 
2019/3/6, 107, 94, 34, 35, 11, 
2019/3/7, 139, 97, 51, 32, 12, 
2019/3/8, 143, 89, 50, 30, 8, 
2019/3/9, 149, 138, 60, 41, 11, 
2019/3/10, 173, 88, 39, 26, 6, 
2019/3/11, 131, 53, 37, 20, 5, 
2019/3/12, 59, 70, 56, 28, 8, 
2019/3/13, 82, 91, 56, 29, 9, 
2019/3/14, 118, 97, 48, 32, 8, 
