date, pm25, pm10, o3, no2, so2, co
2021-11-02,79,46,40,27,2,5
2021-11-03,87,52,45,26,2,5
2021-11-04,100,55,37,31,2,4
2021-11-05,102,48,45,29,2,5
2021-11-06,76,27,36,17,2,3
2021-11-07,54,20,29,16,1,3
2021-11-08,35,17,31,14,1,2
2021-11-09,39,14,27,18,1,3
2021-11-10,34,21,25,19,1,3
2021-11-11,42,17,20,19,1,3
2021-11-12,40,24,31,21,1,3
2021-11-13,50,46,45,21,3,5
2021-11-14,81,65,34,30,3,6
2021-11-15,100,60,33,31,4,5
2021-11-16,95,50,33,30,4,4
2021-11-17,76,50,43,28,2,4
2021-11-18,80,54,43,30,1,5
2021-11-19,99,73,35,32,1,6
2021-11-20,158,69,30,32,2,7
2021-11-21,155,36,26,17,2,4
2021-11-22,65,24,21,20,2,4
2021-11-23,55,31,25,26,2,4
2021-11-24,60,54,35,28,3,4
2021-11-25,77,43,30,30,2,5
2021-11-26,71,39,23,28,3,5
2021-11-27,74,38,26,30,3,5
2021-11-28,82,42,24,35,3,5
2021-11-29,78,23,31,19,2,4
2021-11-30,56,22,23,15,3,3
2021-12-01,49,25,25,22,3,4
2021-12-02,54,30,24,20,4,4
2021-12-03,57,29,19,27,3,5
2021-12-04,57,34,22,27,3,5
2021-12-05,74,44,23,35,4,6
2021-12-06,86,62,21,39,3,7
2021-12-07,123,63,26,38,3,6
2021-12-08,134,41,17,39,2,6
2021-12-09,77,37,24,35,3,6
2021-12-10,74,58,27,26,2,7
2021-12-11,125,52,26,19,2,5
2021-12-12,110,25,24,22,2,4
2021-12-13,54,28,29,24,2,4
2021-12-14,57,47,37,27,2,6
2021-12-15,91,69,30,34,3,7
2021-12-16,148,42,24,17,3,5
2021-12-17,76,22,24,16,2,4
2021-12-18,35,28,28,18,2,4
2021-12-19,56,41,36,27,3,5
2021-12-20,66,62,34,32,3,7
2021-12-21,112,54,19,34,3,7
2021-12-22,101,49,16,39,4,7
2021-12-23,91,55,24,36,3,7
2021-12-24,116,22,26,10,2,3
2021-12-25,53,19,26,11,2,3
2021-12-26,52,24,23,26,4,5
2021-12-27,57,39,23,37,3,6
2021-12-28,78,41,26,22,2,4
2021-12-29,81,23,24,14,3,3
2021-12-30,44,24,26,16,3,4
2021-12-31,44,27,22,27,3,5
2022-01-01,65,44,26,32,3,6
2022-01-02,91,34,21,31,3,5
2021-07-01,93,32,66,17,2,3
2021-07-02,91,18,30,10,1,2
2021-07-03,54,9,36,8,1,2
2021-07-04,26,13,27,13,2,2
2021-07-05,26,8,27,15,3,2
2021-07-06,26,7,26,14,2,2
2021-07-07,26,14,32,16,2,3
2021-07-08,25,20,37,13,1,3
2021-07-09,46,24,49,10,1,3
2021-07-10,59,26,47,8,1,2
2021-07-11,57,32,39,13,1,2
2021-07-12,60,21,23,8,1,2
2021-07-13,39,16,18,7,1,2
2021-07-14,42,16,28,12,2,2
2021-07-15,48,21,43,12,1,2
2021-07-16,59,19,34,10,2,3
2021-07-17,56,19,31,9,1,2
2021-07-18,47,22,23,12,2,2
2021-07-19,51,23,32,13,2,2
2021-07-20,42,25,33,13,2,2
2021-07-21,48,25,33,11,3,2
2021-07-22,57,27,39,14,3,2
2021-07-23,60,23,33,12,2,2
2021-07-24,56,22,26,8,2,2
2021-07-25,50,18,33,11,1,2
2021-07-26,49,23,52,16,3,2
2021-07-27,63,27,73,11,2,2
2021-07-28,60,26,66,13,3,3
2021-07-29,64,22,27,10,3,2
2021-07-30,49,19,48,12,1,2
2021-07-31,39,22,39,10,2,3
2021-08-01,41,16,35,12,2,2
2021-08-02,27,18,27,12,1,2
2021-08-03,43,24,33,9,2,2
2021-08-04,49,22,38,12,2,2
2021-08-05,50,26,57,14,2,2
2021-08-06,59,28,58,15,3,2
2021-08-07,60,28,33,11,2,2
2021-08-08,63,18,58,13,2,2
2021-08-09,37,22,44,13,2,3
2021-08-10,47,22,52,12,2,2
2021-08-11,55,32,55,16,2,3
2021-08-12,73,28,38,15,2,3
2021-08-13,60,21,39,11,1,2
2021-08-14,51,17,37,8,1,2
2021-08-15,31,18,35,7,2,2
2021-08-16,42,20,35,11,1,2
2021-08-17,42,19,37,14,2,2
2021-08-18,30,20,35,14,2,2
2021-08-19,34,21,58,11,2,3
2021-08-20,44,19,46,12,1,3
2021-08-21,36,26,50,12,1,3
2021-08-22,49,15,24,12,1,2
2021-08-23,31,15,37,10,1,3
2021-08-24,30,16,29,15,1,3
2021-08-25,26,36,48,17,1,4
2021-08-26,60,32,32,17,1,4
2021-08-27,66,29,47,12,2,4
2021-08-28,65,21,37,11,1,4
2021-08-29,51,35,40,17,1,4
2021-08-30,69,30,31,14,2,3
2021-08-31,59,18,31,12,2,2
2021-09-01,35,23,30,12,1,3
2021-09-02,43,16,33,11,1,3
2021-09-03,33,12,40,13,1,3
2021-09-04,24,15,24,10,1,3
2021-09-05,31,13,31,14,1,3
2021-09-06,29,14,32,11,1,3
2021-09-07,30,12,38,14,2,3
2021-09-08,24,24,49,17,2,3
2021-09-09,49,23,37,15,1,3
2021-09-10,52,22,58,16,2,3
2021-09-11,48,31,55,13,1,3
2021-09-12,74,27,38,14,1,3
2021-09-13,57,17,31,12,1,2
2021-09-14,32,16,37,11,1,2
2021-09-15,30,16,35,12,2,3
2021-09-16,32,10,27,12,1,3
2021-09-17,25,13,31,14,2,3
2021-09-18,29,13,39,11,1,3
2021-09-19,33,17,36,7,1,3
2021-09-20,46,16,40,8,1,3
2021-09-21,40,25,59,11,1,4
2021-09-22,61,20,44,16,2,3
2021-09-23,49,19,41,16,1,3
2021-09-24,47,15,29,12,1,3
2021-09-25,31,15,28,8,1,3
2021-09-26,36,18,36,14,1,3
2021-09-27,33,22,28,15,2,3
2021-09-28,48,20,31,18,1,4
2021-09-29,54,24,44,16,2,3
2021-09-30,52,37,74,20,3,4
2021-04-01,72,49,47,20,2,3
2021-04-02,64,28,38,14,1,3
2021-04-03,45,3,30,12,1,3
2021-04-04,23,16,40,16,2,3
2021-04-05,44,37,56,23,3,3
2021-04-06,78,59,53,23,4,4
2021-04-07,135,50,46,19,2,4
2021-04-08,90,42,48,22,2,3
2021-04-09,72,37,52,17,2,3
2021-04-10,67,40,56,18,3,3
2021-04-11,76,22,40,17,3,3
2021-04-12,50,19,36,13,1,3
2021-04-13,43,32,45,16,3,3
2021-04-14,61,40,47,22,2,3
2021-04-15,71,42,45,20,2,3
2021-04-16,73,71,39,16,2,3
2021-04-17,83,38,45,11,2,3
2021-04-18,57,43,68,18,2,3
2021-04-19,74,55,92,25,4,4
2021-04-20,100,59,96,25,3,4
2021-04-21,105,53,63,20,4,3
2021-04-22,86,29,53,13,2,2
2021-04-23,51,30,59,17,3,3
2021-04-24,57,42,70,15,3,3
2021-04-25,86,35,52,14,2,3
2021-04-26,70,34,45,17,3,3
2021-04-27,63,79,51,17,3,3
2021-04-28,97,76,64,18,2,3
2021-04-29,97,50,65,14,2,3
2021-04-30,79,34,46,15,2,3
2021-05-01,73,22,45,12,2,3
2021-05-02,52,20,52,16,2,3
2021-05-03,54,24,46,11,1,3
2021-05-04,53,39,47,10,2,3
2021-05-05,53,62,63,18,2,4
2021-05-06,66,192,53,14,3,4
2021-05-07,121,319,73,11,2,4
2021-05-08,174,88,45,11,2,3
2021-05-09,97,24,36,19,2,3
2021-05-10,42,23,39,16,1,3
2021-05-11,60,28,49,17,2,3
2021-05-12,59,47,93,21,3,3
2021-05-13,100,52,87,21,3,4
2021-05-14,117,22,37,12,2,3
2021-05-15,60,8,31,11,1,2
2021-05-16,26,15,30,14,1,3
2021-05-17,47,33,52,14,2,3
2021-05-18,82,39,82,14,2,3
2021-05-19,87,28,55,17,1,3
2021-05-20,74,23,54,13,1,4
2021-05-21,59,26,63,12,3,3
2021-05-22,67,34,77,14,5,3
2021-05-23,85,63,53,13,3,3
2021-05-24,111,88,57,14,2,3
2021-05-25,112,42,48,14,1,2
2021-05-26,60,34,57,16, ,3
2021-05-27,66,47,72,15,2,3
2021-05-28,89,36,65,14,2,3
2021-05-29,67,36,75,14,3,3
2021-05-30,69,39,76,17,2,3
2021-05-31,64,44,84,20,5,4
2021-06-01,75,46,74,14,4,3
2021-06-02,84,18,40,15,3,3
2021-06-03,49,27,61,15,3,3
2021-06-04,62,54,94,15,3,7
2021-06-05,109,55,83,13,3,4
2021-06-06,117,52,82,19,3,4
2021-06-07,106,63,84,22,4,3
2021-06-08,143,49,57,14,3,3
2021-06-09,103,38,61,10,3,3
2021-06-10,89,19,49,13,2,2
2021-06-11,49,35,67,16,2,3
2021-06-12,96,46,60,11,2,3
2021-06-13,120,59,46,16,2,3
2021-06-14,146,41,34,15,2,3
2021-06-15,105,14,38,12,3,2
2021-06-16,39,24,34,18,2,2
2021-06-17,56,16,33,14,2,2
2021-06-18,50,34,62,14,2,3
2021-06-19,82,40,72,13,2,3
2021-06-20,90,54,72,17,3,3
2021-06-21,114,37,53,17,2,3
2021-06-22,80,38,46,13,1,3
2021-06-23,82,35,43,14,2,2
2021-06-24,80,35,46,15,3,2
2021-06-25,78,14,59,12,2,2
2021-06-26,54,18,71,11,2,3
2021-06-27,63,22,51,16,2,3
2021-06-28,65,25,54,14,2,3
2021-06-29,72,31,62,13,2,3
2021-06-30,79,34,63,14,2,3
2021-01-04,94,40,26,27,4,6
2021-01-05,88,22,28,26,3,5
2021-01-06,58,20,26,16,4,4
2021-01-07,45,23,24,30,3,5
2021-01-08,60,26,25,29,3,6
2021-01-09,68,28,22,35,4,6
2021-01-10,73,48,12,47,5,6
2021-01-11,120,41,33,35,4,7
2021-01-12,98,71,40,42,4,7
2021-01-13,91,77,21,41,3,7
2021-01-14,124,57,38,28,4,5
2021-01-15,89,53,33,15,4,5
2021-01-16,89,19,34,12,3,4
2021-01-17,40,38,32,19,4,5
2021-01-18,78,33,27,25,4,5
2021-01-19,64,39,26,39,5,6
2021-01-20,75,27,25,34,5,5
2021-01-21,62,36,13,30,5,5
2021-01-22,88,45,32,29,4,6
2021-01-23,108,19,33,22,3,5
2021-01-24,40,30,27,28,5,5
2021-01-25,57,33,28,30,6,5
2021-01-26,86,46,29,24,4,5
2021-01-27,82,44,31,23,5,5
2021-01-28,86,30,28,14,3,4
2021-01-29,57,66,30,24,5,5
2021-01-30,97,61,39,21,3,5
2021-01-31,106,63,32,19,5,6
2021-02-01,122,38,27,15,3,3
2021-02-02,75,33,32,20,3,4
2021-02-03,65,38,31,20,4,4
2021-02-04,73,35,26,30,6,4
2021-02-05,64,40,26,35,5,6
2021-02-06,92,74,37,23,7,6
2021-02-07,158,35,26,18,3,4
2021-02-08,70,32,27,24,4,4
2021-02-09,66,37,34,27,3,4
2021-02-10,79,44,32,27,4,5
2021-02-11,103,56,42,25,8,6
2021-02-12,138,63,50,31,6,6
2021-02-13,152,55,39,29,5,6
2021-02-14,132,44,39,17,7,5
2021-02-15,99,23,32,16,1,3
2021-02-16,54,26,28,13,2,3
2021-02-17,58,31,31,16,1,4
2021-02-18,57,36,46,22,2,4
2021-02-19,79,62,50,27,3,6
2021-02-20,123,52,57,16,3,5
2021-02-21,108,45,49,20,3,4
2021-02-22,96,44,34,19,3,4
2021-02-23,64,53,20,30,4,5
2021-02-24,95,56,19,38,3,6
2021-02-25,128,32,38,23,2,5
2021-02-26,73,22,38,17,2,4
2021-02-27,47,24,28,22,2,4
2021-02-28,62,13,34,15,2,3
2021-03-01,38,20,33,15,1,4
2021-03-02,49,35,31,23,1,5
2021-03-03,71,31,27,27,3,5
2021-03-04,71,37,41,27,3,5
2021-03-05,85,63,30,22,2,5
2021-03-06,154,41,37,13,1,5
2021-03-07,84,59,39,18,2,11
2021-03-08,136,55,47,25,3,5
2021-03-09,121,62,52,28,3,5
2021-03-10,132,70,62,31,3,5
2021-03-11,156,38,38,22,1,4
2021-03-12,100,39,44,23,2,4
2021-03-13,86,55,52,19,2,5
2021-03-14,128,60,46,23,2,5
2021-03-15,123,57,42,16,3,3
2021-03-16,72,75,35,24,4,4
2021-03-17,81,68,48,26,3,4
2021-03-18,90,61,41,19,3,3
2021-03-19,94,37,39,19,2,4
2021-03-20,80,50,42,13,1,4
2021-03-21,111,46,41,18,2,4
2021-03-22,66,71,56,20,3,4
2021-03-23,103,54,45,22,2,3
2021-03-24,79,49,63,24,3,3
2021-03-25,81,65,40,32,3,4
2021-03-26,139,38,49,22,2,3
2021-03-27,73,24,42,17,1,3
2021-03-28,64,460,44,17,2,5
2021-03-29,170,298,42,22,3,4
2021-03-30,125,56,53,29,3,3
2021-03-31,84,51,44,22,2,3
2020-10-01,64,15,35,4,3,3
2020-10-02,50,17,37,6,4,4
2020-10-03,56,34,39,10,4,5
2020-10-04,77,26,29,12,5,4
2020-10-05,46,24,35,15,5,4
2020-10-06,50,22,36,16,2,4
2020-10-07,48,18,35,12,3,4
2020-10-08,29,21,38,11,3,4
2020-10-09,38,23,40,12,4,4
2020-10-10,39,31,48,10,3,4
2020-10-11,63,45,46,15,3,4
2020-10-12,78,23,31,19,2,4
2020-10-13,39,36,32,25,3,5
2020-10-14,72,34,30,22,3,4
2020-10-15,62,43,10,33,3,5
2020-10-16,94,51,47,22,3,4
2020-10-17,111,43,43,18,3,4
2020-10-18,89,55,55,28,3,5
2020-10-19,95,61,65,32,3,4
2020-10-20,127,42,28,27,2,4
2020-10-21,80,43,37,15,3,4
2020-10-22,70,32,30,15,3,4
2020-10-23,41,30,35,17,2,4
2020-10-24,50,30,44,16,3,4
2020-10-25,58,49,55,23,3,4
2020-10-26,85,66,56,30,3,6
2020-10-27,152,66,49,27,4,5
2020-10-28,133,42,34,25,3,4
2020-10-29,56,51,34,29,3,5
2020-10-30,81,37,42,24,2,4
2020-10-31,64,23,34,14,4,3
2020-11-01,48,36,30,21,3,5
2020-11-02,52,31,26,18,2,4
2020-11-03,44,31,27,21,3,4
2020-11-04,57,42,23,32,3,5
2020-11-05,72,38,23,31,4,6
2020-11-06,69,52,52,22,3,6
2020-11-07,98,55,28,19,3,5
2020-11-08,94,32,26,21,3,5
2020-11-09,54,34,30,24,4,5
2020-11-10,55,39,27,29,4,5
2020-11-11,76,44,34,34,4,6
2020-11-12,95,57,39,32,4,5
2020-11-13,124,57,45,44,3,5
2020-11-14,122,51,43,27,3,5
2020-11-15,116,61,36,43,3,7
2020-11-16,137,51,35,36,2,8
2020-11-17,126,29,32,15,4,4
2020-11-18,68,20,29,12,2,6
2020-11-19,43,29,24,11,3,6
2020-11-20,46,31,22,19,4,4
2020-11-21,74,32,27,15,2,5
2020-11-22,85,25,25,11,3,6
2020-11-23,54,29,21,27,4,5
2020-11-24,64,36,29,29,4,7
2020-11-25,77,48,31,32,4,7
2020-11-26,115,48,24,26,4,6
2020-11-27,112,26,26,15,3,3
2020-11-28,57,23,24,14,3,4
2020-11-29,49,25,27,23,3,4
2020-11-30,58,33,21,31,3,5
2020-12-01,75,41,21,38,4,5
2020-12-02,81,30,27,29,4,5
2020-12-03,64,32,24,31,4,5
2020-12-04,67,35,29,30,3,5
2020-12-05,70,42,28,30,3,5
2020-12-06,89,52,26,32,3,6
2020-12-07,115,41,27,27,4,5
2020-12-08,90,40,22,37,3,6
2020-12-09,89,45,17,47,5,6
2020-12-10,101,61,22,41,4,7
2020-12-11,143,56,33,32,4,7
2020-12-12,118,41,34,20,3,6
2020-12-13,89,21,23,13,3,4
2020-12-14,39,23,22,18,3,4
2020-12-15,51,25,24,20,3,5
2020-12-16,62,26,23,27,4,6
2020-12-17,56,39,18,31,4,7
2020-12-18,81,29,23,21,3,6
2020-12-19,51,29,27,24,4,6
2020-12-20,65,40,25,34,4,7
2020-12-21,88,48,26,37,3,7
2020-12-22,103,57,41,40,4,7
2020-12-23,138,57,30,37,4,5
2020-12-24,110,29,28,25,3,5
2020-12-25,59,45,26,32,3,6
2020-12-26,75,40,26,37,3,7
2020-12-27,80,34,28,44,4,5
2020-12-28,68,52,24,31,3,6
2020-12-29,126,23,23,14,3,4
2020-12-30,47,26,23,24,4,5
2020-12-31,51,28,26,29,3,6
2021-01-01,66,43,29,25,3,6
2021-01-02,74,39,27,29,4,6
2021-01-03,74,43,13,46,4,8
2020-07-01,46,37,79,18,5,3
2020-07-02,87,28,34,18,8,3
2020-07-03,64,21,36,14,9,2
2020-07-04,47,18,45,11,5,2
2020-07-05,53,25,119,17,3,3
2020-07-06,63,22,72,18,6,3
2020-07-07,58,29,63,17,9,3
2020-07-08,61,31,56,14,11,3
2020-07-09,71,23,65,15,4,3
2020-07-10,51,29,69,13,3,4
2020-07-11,74,24,40,8,2,3
2020-07-12,66,10,27,5,4,3
2020-07-13,27,8,31,10,2,3
2020-07-14,19,10,30,13,3,3
2020-07-15,24,23,61,13,3,3
2020-07-16,49,37,88,16,4,3
2020-07-17,90,30,48,11,3,3
2020-07-18,71,20,49,8,3,3
2020-07-19,57,16,78,11,4,3
2020-07-20,44,26,80,16,3,4
2020-07-21,66,27,51,15,3,5
2020-07-22,75,11,38,12,3,3
2020-07-23,30,9,41,12,4,3
2020-07-24,26,16,40,11,5,3
2020-07-25,31,21,40,8,3,3
2020-07-26,57,31,43,17,3,5
2020-07-27,72,21,68,14,4,4
2020-07-28,54,9,36,10,3,2
2020-07-29,37,14,37,9,3,2
2020-07-30,31,18,32,12,3,3
2020-07-31,53,20,30,12,4,2
2020-08-01,41,16,29,6,4,3
2020-08-02,35,39,37,6,4,2
2020-08-03,69,36,34,7,5,2
2020-08-04,80,35,42,5,4,3
2020-08-05,80,25,55,9,5,3
2020-08-06,52,16,29,13,4,4
2020-08-07,39,10,32,11,12,4
2020-08-08,27,14,27,2,20,3
2020-08-09,36,13,21,2,12,3
2020-08-10,30,22,36,6,11,3
2020-08-11,51,22,36,7,2,3
2020-08-12,42,25,51,7,4,2
2020-08-13,38,29,66,12,3,4
2020-08-14,51,27,52,7,3,3
2020-08-15,50,23,32,4,4,2
2020-08-16,40,27,42,5,4,3
2020-08-17,56,32,52,8,5,3
2020-08-18,66,36,49,15,4,3
2020-08-19,79,42,55,18,4,3
2020-08-20,85,40,55,20,4,4
2020-08-21,82,39,32,20,3,3
2020-08-22,82,32,41,16,4,4
2020-08-23,73,32,46,16,3,4
2020-08-24,67,30,37,13,4,4
2020-08-25,66,22,30,9,3,3
2020-08-26,45,24,45,6,3,3
2020-08-27,54,21,31,8,4,4
2020-08-28,38,16,21,6,2,3
2020-08-29,22,16,25,4,4,2
2020-08-30,19,21,28,13,4,3
2020-08-31,33,20,37,10,5,3
2020-09-01,30,18,18,8,7,3
2020-09-02,27,23,49,6,6,4
2020-09-03,42,41,62,13,3,5
2020-09-04,74,41,34,14,5,5
2020-09-05,88,22,32,7,5,3
2020-09-06,52,16,36,6,5,3
2020-09-07,18,39,48,21,4,6
2020-09-08,85,29,52,11,4,4
2020-09-09,57,29,49,11,7,4
2020-09-10,65,33,26,18,4,4
2020-09-11,63,15,35,8,2,4
2020-09-12,26,14,40,7,6,3
2020-09-13,26,23,53,12,6,4
2020-09-14,41,22,47,11,8,4
2020-09-15,55,23,35,11,5,4
2020-09-16,63,22,36,9,6,3
2020-09-17,46,29,41,12,5,4
2020-09-18,55,25,55,9,5,4
2020-09-19,55,29,51,9,5,4
2020-09-20,65,27,35,14,5,4
2020-09-21,60,21,28,13,5,4
2020-09-22,41,16,30,12,10,4
2020-09-23,27,18,32,12,11,3
2020-09-24,19,17,30,14,7,3
2020-09-25,30,17,33,11,8,3
2020-09-26,35,14,35,10,7,3
2020-09-27,30,22,36,17,7,4
2020-09-28,45,23,49,16,4,4
2020-09-29,50,14,25,4,7,3
2020-09-30,55,20,36,5,5,3
2020-04-01,73,44,43,21,4,5
2020-04-02,78,56,52,24,5,5
2020-04-03,111,63,45,15,4,4
2020-04-04,81,37,42,13,3,4
2020-04-05,58,42,45,17,4,5
2020-04-06,69,43,45,19,4,5
2020-04-07,58,41,40,15,3,4
2020-04-08,65,39,42,17,4,5
2020-04-09,68,41,45,13,4,5
2020-04-10,73,39,43,18,7,5
2020-04-11,82,31,43,17,4,5
2020-04-12,73,23,42,18,5,4
2020-04-13,52,36,52,23,8,4
2020-04-14,73,47,77,25,11,5
2020-04-15,89,47,72,23,6,4
2020-04-16,80,30,57,14,20,5
2020-04-17,57,40,51,12, ,6
2020-04-18,74,30,38,15, ,5
2020-04-19,72,18,48,15,2,5
2020-04-20,46,34,38,12,3,4
2020-04-21,42,59,37,12,5,4
2020-04-22,44,56,42,15,6,4
2020-04-23,53,37,50,17,5,3
2020-04-24,47,52,91,13,5,3
2020-04-25,76,32,44,10,5,3
2020-04-26,57,37,55,20,7,3
2020-04-27,65,39,63,20,10,4
2020-04-28,77,38,66,20,14,3
2020-04-29,69,36,64,17,22,3
2020-04-30,66,44,55,14,27,3
2020-05-01,75,40,45,15,30,3
2020-05-02,69,19,38,11,20,3
2020-05-03,43,32,39,16,5,4
2020-05-04,68,39,22,16,8,4
2020-05-05,81,34,50,17,15,4
2020-05-06,64,33,44,16,17,3
2020-05-07,49,34,49,11,20,2
2020-05-08,54,16,44,8,18,3
2020-05-09,33,24,51,10,21,4
2020-05-10,58,54,62,18,29,5
2020-05-11,91,53,61,9,11,4
2020-05-12,79,34,44,14,3,2
2020-05-13,43,66,48,13,8,3
2020-05-14,56,29,43,8,20,3
2020-05-15,46,26,42,13,15,4
2020-05-16,57,33,58,12,14,3
2020-05-17,69,34,48,14,19,4
2020-05-18,75,23,39,13,8,3
2020-05-19,59,16,37,13,4,2
2020-05-20,53,19,58,13,4,3
2020-05-21,73,27,48,13,6,3
2020-05-22,70,33,49,13,4,4
2020-05-23,84,32,39,10,4,3
2020-05-24,82,40,47,15,4,3
2020-05-25,109,49,59,15,3,4
2020-05-26,134,32,56,13,5,4
2020-05-27,83,32,60,13,3,3
2020-05-28,67,39,76,14,4,3
2020-05-29,82,41,82,19,6,4
2020-05-30,88,34,71,14,6,3
2020-05-31,84,29,46,14,7,3
2020-06-01,69,25,38,20,9,2
2020-06-02,51,40,55,14,10,3
2020-06-03,76,41,73,13,4,3
2020-06-04,81,55,105,14,4,4
2020-06-05,106,62,72,14,7,4
2020-06-06,123,62,78,11,5,4
2020-06-07,113,65,103,18,8,4
2020-06-08,136,60,85,13,7,3
2020-06-09,126,41,43,15,5,3
2020-06-10,99,24,70,15,6,2
2020-06-11,62,47,47,18,4,3
2020-06-12,112,25,95,13,7,2
2020-06-13,62,18,76,7,5,2
2020-06-14,43,33,65,12,5,2
2020-06-15,76,42,78,15,7,3
2020-06-16,91,50,69,16,6,3
2020-06-17,113,26,47,12,6,2
2020-06-18,70,33,88,16,6,2
2020-06-19,76,50,87,15,4,2
2020-06-20,121,43,124,11,4,3
2020-06-21,97,51,101,18,1,3
2020-06-22,123,45,72,18,5,3
2020-06-23,99,24,45,11,5,2
2020-06-24,56,24,47,15,4,3
2020-06-25,58,24,59,15,9,3
2020-06-26,61,38,76,20,6,3
2020-06-27,82,39,73,9,3,2
2020-06-28,85,31,48,12,6,2
2020-06-29,80,12,47,9,9,2
2020-06-30,27,18,48,16,6,2
2020-01-01,84,53,23,34,5,7
2020-01-02,131,68,23,39,12,11
2020-01-03,159,66,20,39,11,12
2020-01-04,158,56,20,31,5,13
2020-01-05,142,23,26,32,4,8
2020-01-06,56,15,35,24,5,6
2020-01-07,41,37,28,18,4,8
2020-01-08,95,39,29,21,4,7
2020-01-09,96,37,19,31,6,9
2020-01-10,106,39,32,28,5,9
2020-01-11,127,22,30,17,5,5
2020-01-12,77,17,29,19,5,10
2020-01-13,61,25,24,21,5,8
2020-01-14,83,28,28,22,4,7
2020-01-15,102,40,21,26,12,7
2020-01-16,116,46,22,33,10,10
2020-01-17,128,51,31,30,12,10
2020-01-18,140,61,36,23,11,10
2020-01-19,143,58,30,21,8,10
2020-01-20,129,36,21,12,6,5
2020-01-21,86,49,4,39,5,9
2020-01-22,120,44,24,33,5,7
2020-01-23,104,63,30,26,5,9
2020-01-24,155,58,14,27,5,8
2020-01-25,153,44,28,18,7,7
2020-01-26,123,5,26,10,9,4
2020-01-27,20,15,19,20,11,4
2020-01-28,49,17,21,25,11,5
2020-01-29,69,30,29,22,14,5
2020-01-30,82,41,32,19,8,5
2020-01-31,93,53,40,17,5,4
2020-02-01,124,62,40,17,5,5
2020-02-02,152,40,33,17,4,4
2020-02-03,100,33,27,25,6,5
2020-02-04,83,29,27,15,4,3
2020-02-05,71,29,21,21,5,4
2020-02-06,68,37,22,29,6,5
2020-02-07,93,42,34,27,5,6
2020-02-08,104,34,37,23,5,5
2020-02-09,83,47,35,33,6,7
2020-02-10,117,47,36,42,7,7
2020-02-11,111,29,32,28,6,6
2020-02-12,80,41,28,23,6,6
2020-02-13,103,58,24,31,7,7
2020-02-14,128,47,38,29,9,7
2020-02-15,118,20,28,10,11,4
2020-02-16,55,27,28,12,9,5
2020-02-17,65,30,29,19,7,4
2020-02-18,75,32,33,28,7,5
2020-02-19,83,45,36,32,5,6
2020-02-20,109,50,44,28,6,6
2020-02-21,127,62,37,13,5,6
2020-02-22,107,33,37,16,6,4
2020-02-23,62,37,36,24,6,5
2020-02-24,73,20,27,28,8,5
2020-02-25,56,25,35,21,7,5
2020-02-26,63,48,34,20,6,5
2020-02-27,130,33,25,19,5,5
2020-02-28,84,21,32,20,5,5
2020-02-29,54,44,35,15,4,6
2020-03-01,103,45,35,15,6,6
2020-03-02,100,40,38,16,5,5
2020-03-03,101,38,35,11,4,5
2020-03-04,76,41,37,17,6,5
2020-03-05,90,35,32,25,11,5
2020-03-06,73,36,35,25,10,5
2020-03-07,76,34,44,17,13,6
2020-03-08,88,62,33,36,12,6
2020-03-09,146,43,36,19,7,7
2020-03-10,96,42,31,14,3,7
2020-03-11,66,33,34,21,3,5
2020-03-12,56,31,31,21,3,5
2020-03-13,52,33,40,16,4,5
2020-03-14,54,42,35,11,3,5
2020-03-15,64,30,33,17,4,5
2020-03-16,56,38,44,20,4,5
2020-03-17,63,44,42,25,4,6
2020-03-18,79,49,65,12,4,7
2020-03-19,64,45,33,18,4,3
2020-03-20,41,50,61,24,4,5
2020-03-21,64,53,52,11,3,4
2020-03-22,88,46,46,20,5,5
2020-03-23,77,60,49,24,5,7
2020-03-24,117,52,62,25,5,6
2020-03-25,106,21,41,15,5,5
2020-03-26,51,22,31,15,4,5
2020-03-27,46,37,28,15,4,5
2020-03-28,47,39,44,15,4,5
2020-03-29,64, , , , , 
2019-10-01,94,16,25,14,7,4
2019-10-02,48,29,42,13,6,4
2019-10-03,57,40,58,16,5,5
2019-10-04,90,47,49,13,4,5
2019-10-05,95,25,32,10,6,4
2019-10-06,61,19,29,14,5,4
2019-10-07,57,36,40,19,5,4
2019-10-08,78,31,32,18,6,4
2019-10-09,75,33,24,25,8,4
2019-10-10,70,47,47,28,5,5
2019-10-11,98,39,38,18,7,4
2019-10-12,88,33,36,13,7,3
2019-10-13,78,40,34,18,6,4
2019-10-14,89,43,39,27,5,5
2019-10-15,99,41,45,26,4,5
2019-10-16,95,52,37,31,6,5
2019-10-17,124,38,33,26,8,5
2019-10-18,87,37,41,24,8,4
2019-10-19,81,45,47,20,7,5
2019-10-20,105,30,42,14,5,5
2019-10-21,90,22,38,13,4,4
2019-10-22,67,30,29,24,4,4
2019-10-23,72,32,40,24,3,5
2019-10-24,76,41,38,28,4,5
2019-10-25,85,37,37,18,4,5
2019-10-26,76,31,37,20,3,4
2019-10-27,67,35,40,25,3,5
2019-10-28,74,62,40,22,4,5
2019-10-29,83,43,38,26,4,5
2019-10-30,80,49,43,26,3,5
2019-10-31,81,81,66,31,4,7
2019-11-01,125,71,47,36,4,7
2019-11-02,138,64,47,28,5,7
2019-11-03,142,53,44,32,4,7
2019-11-04,117,57,40,33,3,7
2019-11-05,133,46,39,28,5,6
