date, pm25, pm10, o3, no2, so2, co
2019/5/31, 56, 31, 75, 10, 3, 3
2019/6/1, 82, 41, 94, 10, 4, 3
2019/6/2, 97, 45, 113, 14, 3, 4
2019/6/3, 97, 43, 99, 13, 3, 3
2019/6/4, 93, 43, 96, 11, 3, 4
2019/6/5, 103, 57, 64, 12, 2, 4
2019/6/6, 145, 11, 56, 4, 1, 2
2019/6/7, 33, 20, 56, 10, 2, 2
2019/6/8, 47, 26, 64, 7, 2, 2
2019/6/9, 70, 11, 32, 5, 1, 
2019/6/10, 35, 9, 40, 6, 2, 
2019/6/11, 22, 25, 72, 9, 2, 2
2019/6/12, 63, 41, 93, 12, 2, 3
2019/6/13, 95, 36, 56, 14, , 2
2019/6/14, 90, 32, 63, 10, 2, 2
2019/6/15, 83, 17, 42, 6, 2, 1
2019/6/16, 40, 37, 74, 8, 3, 3
2019/6/17, 85, 37, 48, 11, 2, 2
2019/6/18, 84, 47, 48, 7, , 2
2019/6/19, 94, , , , , 
2019/6/21, 70, 17, 43, 7, 2, 1
2019/6/22, 25, 16, 41, 7, 2, 1
2019/6/23, 28, 27, 79, 10, 3, 1
2019/6/24, 48, 33, 90, 11, 3, 1
2019/6/25, 63, 35, 41, 14, 1, 2
2019/6/26, 70, 25, 37, 7, , 2
2019/6/27, 49, 44, 51, 11, 2, 3
2019/6/28, 90, 40, 41, 8, 1, 3
2019/6/29, 84, 39, 55, 7, 2, 3
2019/6/30, 88, 49, 81, 7, 2, 4
2019/1/1, 114, 47, 17, 26, 8, 13
2019/1/2, 108, 53, 13, 30, 9, 15
2019/1/3, 117, 63, 11, 36, 11, 17
2019/1/4, 144, 66, 20, 32, 11, 18
2019/1/5, 145, 53, 15, 27, 9, 14
2019/1/6, 118, 66, 12, 34, 11, 18
2019/1/7, 145, 62, 22, 26, 10, 18
2019/1/8, 123, 58, 15, 22, 7, 9
2019/1/9, 81, 54, 12, 32, 9, 11
2019/1/10, 108, 64, 14, 36, 8, 12
2019/1/11, 146, 78, 19, 38, 13, 16
2019/1/12, 167, 80, 22, 36, 9, 15
2019/1/14, 203, 98, 22, 29, 7, 15
2019/1/15, 174, 59, 16, 22, 5, 7
2019/1/16, 71, 43, 20, 24, 6, 8
2019/1/17, 86, 50, 18, 27, 9, 10
2019/1/18, 104, 59, 26, 27, 9, 10
2019/1/19, 145, 62, 26, 19, 8, 10
2019/1/20, 117, 50, 21, 19, 6, 7
2019/1/21, 81, 59, 17, 24, 8, 11
2019/1/22, 131, 65, 24, 28, 10, 13
2019/1/23, 139, 55, 20, 28, 9, 11
2019/1/24, 110, 53, 22, 25, 10, 11
2019/1/25, 111, 52, 20, 20, 8, 10
2019/1/26, 102, 50, 24, 21, 8, 9
2019/1/27, 111, 58, 30, 11, 4, 5
2019/1/28, 77, 70, 17, 23, 7, 10
2019/1/29, 89, 66, 18, 31, 10, 12
2019/1/30, 135, 72, 9, 33, 10, 13
2019/1/31, 137, 50, 23, 15, 6, 7
2019/2/1, 75, 54, 21, 25, 7, 12
2019/2/2, 130, 43, 16, 23, 4, 11
2019/2/3, 125, 63, 30, 7, 4, 5
2019/2/4, 111, 69, 26, 19, 7, 10
2019/2/5, 101, 72, 25, 23, 10, 12
2019/2/6, 117, 58, 30, 9, 6, 8
2019/2/7, 108, 35, 26, 10, 4, 6
2019/2/8, 65, 40, 29, 15, 3, 6
2019/2/9, 73, 44, 20, 16, 5, 9
2019/2/10, 86, 44, 25, 18, 4, 8
2019/2/11, 87, 56, 22, 26, 7, 11
2019/2/12, 129, 55, 32, 23, 6, 7
2019/2/13, 119, 46, 25, 26, 7, 6
2019/2/14, 93, 55, 21, 29, 8, 6
2019/2/15, 132, 48, 32, 13, 4, 5
2019/2/16, 132, 51, 28, 23, 5, 8
2019/2/17, 129, 50, 21, 28, 7, 7
2019/2/18, 115, 46, 6, 30, 5, 6
2019/2/19, 135, 51, 26, 22, 3, 5
2019/2/20, 142, 73, 24, 27, 5, 10
2019/2/21, 170, 76, 27, 30, 5, 11
2019/2/22, 172, 57, 35, 27, 7, 10
2019/2/23, 129, 45, 50, 23, 7, 7
2019/2/24, 114, 62, 38, 32, 7, 8
2019/2/25, 153, 67, 31, 28, 5, 8
2019/2/26, 147, 54, 37, 25, 6, 6
2019/2/27, 123, 73, 46, 31, 7, 9
2019/2/28, 177, 82, 51, 24, 7, 10
2019/3/1, 172, 79, 52, 25, 7, 11
2019/3/2, 167, 68, 56, 25, 8, 10
2019/3/3, 157, 73, 48, 30, 9, 11
2019/3/4, 156, 108, 59, 23, 7, 11
2019/3/5, 195, 101, 65, 22, 8, 9
2019/3/6, 190, 66, 43, 16, 3, 8
2019/3/7, 146, 55, 39, 18, 4, 6
2019/3/8, 121, 51, 34, 24, 5, 7
2019/3/9, 113, 50, 41, 16, 6, 7
2019/3/10, 109, 53, 38, 15, 5, 7
2019/3/11, 121, 67, 37, 11, 3, 6
2019/3/12, 140, 52, 33, 7, 4, 5
2019/3/13, 53, 44, 34, 13, 5, 6
2019/3/14, 71, 47, 40, 9, 3, 5
2019/3/15, 109, 38, 31, 8, 3, 5
2019/3/16, 94, 39, 37, 9, 4, 6
2019/3/17, 84, 43, 36, 16, 5, 7
2019/3/18, 84, 60, 45, 23, 7, 9
2019/3/19, 127, 72, 41, 24, 6, 9
2019/3/20, 153, 27, 40, 5, 1, 5
2019/3/21, 84, 47, 32, 7, 2, 5
2019/3/22, 102, 36, 34, 13, 4, 6
2019/3/23, 71, 36, 39, 5, 4, 6
2019/3/24, 67, 51, 53, 13, 4, 6
2019/3/25, 106, 66, 16, 23, 5, 10
2019/3/26, 154, , , , , 
2019/3/28, 144, 51, 46, 13, 5, 4
2019/3/29, 92, 42, 37, 8, 2, 3
2019/3/30, 101, 45, 35, 4, 2, 4
2019/3/31, 101, 32, 38, 8, 4, 5
2018/10/1, 41, 29, 30, 16, 2, 4
2018/10/2, 68, 30, 35, 15, , 4
2018/10/3, 66, 23, 35, 12, 2, 3
2018/10/4, 46, 11, 26, 9, 2, 2
2018/10/5, 25, 7, 33, 8, 2, 5
2018/10/6, 18, 27, 37, 11, 2, 3
2018/10/7, 50, 22, 26, 13, 2, 3
2018/10/8, 38, 27, 20, 16, 3, 4
2018/10/9, 48, 24, 27, 11, , 4
2018/10/10, 48, 22, 22, 13, , 4
2018/10/11, 45, 26, 20, 15, , 4
2018/10/12, 52, 28, 27, 16, 3, 5
2018/10/13, 65, 29, 36, 16, 3, 5
2018/10/14, 72, 50, 43, 21, 3, 6
2018/10/15, 121, 57, 26, 23, , 7
2018/10/16, 135, 49, 30, 23, 3, 7
2018/10/17, 117, 32, 11, 22, 3, 6
2018/10/18, 71, 17, 20, 18, 2, 5
2018/10/19, 38, 27, 18, 18, 3, 6
2018/10/20, 58, 39, 26, 20, 3, 7
2018/10/21, 82, 42, 31, 24, 3, 7
2018/10/22, 95, 43, 11, 24, 3, 7
2018/10/23, 109, 48, 22, 24, 3, 6
2018/10/24, 83, 43, 21, 23, 3, 7
2018/10/25, 82, 36, 22, 22, 3, 6
2018/10/26, 77, 30, 22, 9, , 4
2018/10/27, 36, 21, 19, 18, 3, 6
2018/10/28, 54, 20, 20, 14, 3, 7
2018/10/29, 48, 30, 16, 16, 4, 6
2018/10/30, 55, 32, 17, 22, 4, 7
2018/10/31, 67, 41, 15, 23, 4, 8
2018/11/1, 91, 47, 19, 25, 4, 8
2018/11/2, 101, 47, 23, 28, 4, 8
2018/11/3, 98, 50, 29, 28, 4, 9
2018/11/4, 121, 54, 24, 31, 5, 9
2018/11/5, 129, 57, 20, 31, 5, 10
2018/11/6, 131, 54, 3, 28, 4, 9
2018/11/7, 129, 18, 19, 15, 2, 5
2018/11/8, 43, 31, 27, 13, 3, 5
2018/11/9, 77, 58, 33, 23, 5, 8
2018/11/10, 132, 61, 15, 23, 3, 8
2018/11/11, 136, 48, 21, 22, 2, 7
2018/11/12, 110, 38, 17, 25, 5, 9
2018/11/13, 79, 35, 22, 22, 4, 8
2018/11/14, 77, 42, 21, 24, 4, 8
2018/11/15, 90, 56, 24, 27, 5, 10
2018/11/16, 134, 48, 21, 22, 3, 8
2018/11/17, 116, 48, 18, 23, 5, 9
2018/11/18, 110, 56, 19, 27, 6, 11
2018/11/19, 117, 59, 16, 27, 5, 10
2018/11/20, 118, 50, 14, 29, 6, 9
2018/11/21, 116, 33, 19, 18, 3, 5
2018/11/22, 65, 33, 19, 21, 5, 7
2018/11/23, 62, 28, 18, 20, 5, 7
2018/11/24, 69, 44, 18, 22, 4, 9
2018/11/25, 112, 53, 12, 25, 4, 12
2018/11/26, 124, 66, 3, 30, 7, 17
2018/11/27, 149, 70, 12, 24, 5, 13
2018/11/28, 122, 75, 2, 26, 5, 11
2018/11/29, 100, 67, 15, 24, 6, 9
2018/11/30, 102, 60, 13, 27, 6, 9
2018/12/1, 110, 62, 9, 28, 8, 14
2018/12/2, 128, 52, , 34, 7, 18
2018/12/3, 126, 39, 12, 25, 5, 17
2018/12/4, 86, 39, 16, 14, 3, 5
2018/12/5, 62, 31, 13, 16, 2, 5
2018/12/6, 66, 24, 25, 4, 1, 4
2018/12/7, 42, 25, 22, 5, 2, 4
2018/12/8, 45, 31, 20, 11, 3, 6
2018/12/9, 63, 46, 10, 22, 7, 11
2018/12/10, 88, 52, 2, 28, 9, 15
2018/12/11, 117, 49, 10, 26, 4, 10
2018/12/12, 114, 46, 13, 23, 5, 8
2018/12/13, 109, 41, 14, 21, 6, 10
2018/12/14, 91, 52, 7, 27, 7, 12
2018/12/15, 125, 48, 4, 28, 8, 12
2018/12/16, 122, 58, 18, 30, 9, 13
2018/12/17, 131, 52, 8, 31, 10, 14
2018/12/18, 121, 61, 13, 33, 11, 15
2018/12/19, 149, 62, 10, 36, 10, 14
2018/12/20, 145, 66, 8, 40, 11, 16
2018/12/21, 146, 66, 14, 39, 11, 15
2018/12/22, 156, 63, 28, 25, 8, 12
2018/12/23, 128, 31, 14, 18, 6, 6
2018/12/24, 60, , , , , 
2018/12/27, 48, 35, 19, 13, 7, 7
2018/12/28, 59, 46, 22, 19, 8, 11
2018/12/29, 65, 39, 19, 20, 7, 12
2018/12/30, 75, , , , , 
2018/7/1, 33, 10, 33, 12, , 2
2018/7/2, 26, 15, 15, 9, , 1
2018/7/3, 27, 18, 45, 8, 3, 2
2018/7/4, 44, 21, 17, 11, 4, 2
2018/7/5, 54, 8, 19, 4, , 
2018/7/6, 20, 10, 25, 4, , 
2018/7/7, 19, 15, 31, 5, , 
2018/7/8, 32, 13, 12, 8, , 
2018/7/9, 26, 21, 11, 13, , 3
2018/7/10, 41, 35, 19, 12, , 4
2018/7/11, 69, 35, 32, 9, 2, 2
2018/7/12, 72, 25, 35, 10, 2, 2
2018/7/13, 59, 26, 35, 10, 2, 2
2018/7/14, 68, 24, 45, 8, 2, 2
2018/7/15, 56, 36, 70, 11, 3, 2
2018/7/16, 88, 47, 80, 12, 3, 2
2018/7/17, 109, 39, 67, 12, 3, 1
2018/7/18, 101, 37, 76, 12, 2, 2
2018/7/19, 91, 46, 96, 13, 2, 1
2018/7/20, 113, 49, 101, 11, 2, 2
2018/7/21, 127, 46, 102, 10, 2, 2
2018/7/22, 120, 42, 65, 13, 3, 2
2018/7/23, 104, 39, 75, 12, 2, 2
2018/7/24, 87, 31, 44, 10, 4, 3
2018/7/25, 61, 30, 57, 11, 2, 2
2018/7/26, 65, 40, 82, 11, 2, 3
2018/7/27, 86, 46, 64, 13, , 3
2018/7/28, 104, 17, 29, 5, , 1
2018/7/29, 29, 11, 37, 7, , 
2018/7/30, 11, 16, 55, 10, 1, 2
2018/7/31, 20, 20, 65, 12, 2, 1
2018/8/1, 31, 28, 79, 13, 2, 2
2018/8/2, 37, 28, 84, 12, 2, 1
2018/8/3, 56, 37, 82, 12, 4, 1
2018/8/4, 80, 28, 47, 9, 3, 
2018/8/5, 58, 30, 29, 11, 2, 1
2018/8/6, 55, 15, 51, 11, , 2
2018/8/7, 27, 28, 59, 14, 2, 2
2018/8/8, 57, 27, 56, 11, 2, 2
2018/8/9, 51, 14, 43, 8, , 2
2018/8/10, 22, 19, 33, 9, , 3
2018/8/11, 6, 15, 37, 7, , 2
2018/8/12, 33, 28, 38, 9, 2, 2
2018/8/13, 42, 27, 59, 11, 1, 2
2018/8/14, 53, 14, 43, 7, 2, 1
2018/8/15, 23, 15, 31, 7, , 1
2018/8/16, 24, 13, 33, 7, , 1
2018/8/17, 20, 15, 52, 8, 2, 1
2018/8/18, 19, 23, 80, 10, 2, 
2018/8/19, 38, 28, 64, 12, 2, 2
2018/8/20, 52, 27, 41, 9, 1, 1
2018/8/21, 71, 18, 30, 8, 2, 1
2018/8/22, 30, 11, 16, 6, 1, 
2018/8/23, 15, 4, 23, 5, , 
2018/8/24, 15, 25, 47, 8, 2, 2
2018/8/25, 58, 23, 28, 11, 1, 2
2018/8/26, 53, 8, 14, 14, 2, 3
2018/8/27, 23, 7, 11, 12, , 3
2018/8/28, 18, 13, 14, 11, , 2
2018/8/29, 29, 17, 28, 11, 2, 2
2018/8/30, 39, 29, 62, 12, 2, 4
2018/8/31, 70, 19, 36, 10, 1, 3
2018/9/1, 35, 14, 37, 8, 2, 2
2018/9/2, 19, 14, 24, 11, 1, 2
2018/9/3, 27, 9, 44, 8, 2, 1
2018/9/4, 29, 26, 51, 11, 3, 3
2018/9/5, 43, 32, 52, 13, 3, 3
2018/9/6, 60, 27, 51, 11, 2, 2
2018/9/7, 53, 21, 11, 13, 1, 2
2018/9/8, 49, 14, 38, 8, 2, 1
2018/9/9, 29, 14, 31, 7, 1, 1
2018/9/10, 20, 15, 33, 8, 2, 2
2018/9/11, 25, 17, 32, 11, 2, 1
2018/9/12, 34, 20, 22, 13, 2, 2
2018/9/13, 35, 18, 24, 13, 1, 2
2018/9/14, 38, 11, 19, 11, 1, 1
2018/9/15, 23, 29, 36, 11, 2, 2
2018/9/16, 69, 35, 52, 14, 2, 2
2018/9/17, 81, 39, 52, 15, 2, 3
2018/9/18, 78, 49, 52, 18, 2, 5
2018/9/19, 98, 15, 31, 13, , 4
2018/9/20, 32, 12, 21, 12, , 3
2018/9/21, 13, 34, 46, 13, 3, 3
2018/9/22, 56, 33, 31, 12, 3, 4
2018/9/23, 48, 19, 29, 11, 2, 3
2018/9/24, 44, 16, 27, 8, 2, 3
2018/9/25, 31, 13, 24, 9, 2, 2
2018/9/26, 27, 14, 26, 10, 2, 3
2018/9/27, 24, 18, 17, 14, 2, 3
2018/9/28, 34, 18, 26, 12, 2, 3
2018/9/29, 33, 22, 39, 9, 2, 2
2018/9/30, 42, 18, 26, 11, 4, 3
2018/4/1, 120, 68, 46, 11, 4, 4
2018/4/2, 109, 67, 43, 15, 4, 4
2018/4/3, 107, 26, 27, 8, 2, 3
2018/4/4, 58, 10, 25, 11, , 4
2018/4/5, 49, 71, 33, 7, 2, 3
2018/4/6, 103, 52, 35, 6, 2, 4
2018/4/7, 106, 35, 36, 6, 1, 4
2018/4/8, 70, 35, 37, 12, 2, 4
2018/4/9, 86, 49, 51, 14, 3, 6
2018/4/10, 88, 58, 40, 7, 3, 4
2018/4/11, 101, 44, 37, 16, 3, 5
2018/4/12, 71, 42, 37, 15, 3, 4
2018/4/13, 67, 32, 29, 11, 1, 3
2018/4/14, 61, 68, 30, 8, 2, 4
2018/4/15, 102, 51, 39, 14, 2, 6
2018/4/16, 96, 56, 54, 18, 3, 5
2018/4/17, 108, 60, 49, 23, 4, 5
2018/4/18, 114, 56, 62, 22, 5, 5
2018/4/19, 113, 88, 99, 25, 5, 7
2018/4/20, 155, 71, 74, 20, 4, 6
2018/4/21, 134, 45, 45, 14, 3, 4
2018/4/22, 90, 16, 44, 9, 1, 3
2018/4/23, 64, 5, 37, 7, 1, 2
2018/4/24, 36, 41, 43, 19, 3, 4
2018/4/25, 89, 47, 60, 18, 4, 4
2018/4/26, 105, 52, 63, 17, 5, 4
2018/4/27, 108, 61, 69, 17, 6, 5
2018/4/28, 129, 45, 75, 14, 5, 3
2018/4/29, 90, 56, 77, 18, 4, 4
2018/4/30, 122, 63, 58, 17, 3, 4
2018/5/1, 143, 37, 33, 12, , 3
2018/5/2, 101, 29, 35, 13, 3, 2
2018/5/3, 45, 43, 51, 17, 5, 3
2018/5/4, 65, 45, 71, 18, 4, 2
2018/5/5, 72, 22, 36, 10, 2, 2
2018/5/6, 51, 24, 35, 12, , 1
2018/5/7, 42, 23, 38, 8, , 2
2018/5/8, 36, 22, 39, 9, , 3
2018/5/9, 37, 50, 67, 13, 4, 4
2018/5/10, 82, 53, 69, 14, 3, 4
2018/5/11, 110, 36, 37, 21, 2, 5
2018/5/12, 90, 26, 39, 9, 3, 4
2018/5/13, 69, 56, 64, 15, 3, 5
2018/5/14, 135, 63, 46, 13, 3, 5
2018/5/15, 145, 21, 3, 29, , 4
2018/5/16, 51, 18, 21, 14, , 3
2018/5/17, 47, 8, 19, 9, , 2
2018/5/18, 21, 16, 35, 8, , 3
2018/5/19, 23, 18, 37, 7, , 2
2018/5/20, 31, 21, 31, 12, 3, 2
2018/5/21, 41, 26, 31, 12, , 2
2018/5/22, 57, 35, 39, 9, 4, 3
2018/5/23, 47, 67, 69, 13, 4, 3
2018/5/24, 84, 66, 85, 15, 4, 4
2018/5/25, 105, 57, 98, 17, 4, 4
2018/5/26, 107, 61, 77, 15, 5, 4
2018/5/27, 136, 52, 68, 13, 4, 3
2018/5/28, 111, 47, 53, 10, 5, 2
2018/5/29, 108, 39, 64, 12, 3, 1
2018/5/30, 87, 39, 44, 12, 3, 1
2018/5/31, 96, 41, 83, 16, 4, 2
2018/6/1, 83, 41, 87, 18, 4, 2
2018/6/2, 85, 33, 72, 14, 3, 1
2018/6/3, 72, 44, 81, 16, 4, 2
2018/6/4, 99, 34, 52, 12, 3, 1
2018/6/5, 86, 45, 82, 13, 3, 1
2018/6/6, 108, 56, 76, 15, 3, 1
2018/6/7, 134, 46, 62, 14, 3, 2
2018/6/8, 117, 33, 51, 11, 2, 1
2018/6/9, 83, 10, 33, 8, , 
2018/6/10, 29, 10, 24, 9, , 2
2018/6/11, 21, 15, 39, 9, 3, 2
2018/6/12, 35, 32, 49, 12, 3, 3
2018/6/13, 81, 23, 32, 12, 4, 3
2018/6/14, 50, 19, 32, 7, 3, 2
2018/6/15, 40, 21, 44, 10, , 3
2018/6/16, 45, 29, 48, 11, , 2
2018/6/17, 66, 42, 82, 14, 3, 2
2018/6/18, 88, 48, 53, 13, 3, 3
2018/6/19, 115, 41, 61, 11, 2, 2
2018/6/20, 101, 37, 49, 10, 2, 2
2018/6/21, 92, 32, 70, 15, 3, 3
2018/6/22, 72, 40, 88, 15, 4, 3
2018/6/23, 85, 52, 93, 11, 3, 3
2018/6/24, 120, 48, 81, 14, 3, 3
2018/6/25, 105, 38, 38, 15, 1, 3
2018/6/26, 116, 27, 56, 10, , 4
2018/6/27, 80, 24, 37, 12, , 3
2018/6/28, 69, 24, 57, 11, 1, 3
2018/6/29, 63, 33, 37, 11, 1, 3
2018/6/30, 77, 11, 28, 8, , 2
2018/1/1, 105, 52, 15, 31, 9, 12
2018/1/2, 127, 37, 17, 29, 7, 9
2018/1/3, 93, 49, 11, 33, 7, 11
2018/1/4, 122, 54, 14, 34, 8, 11
2018/1/5, 141, 52, 16, 33, 9, 13
2018/1/6, 138, 58, 8, 39, 9, 14
2018/1/7, 152, 56, 11, 41, 10, 13
2018/1/8, 145, 40, 25, 14, 4, 4
2018/1/9, 91, 33, 23, 13, 3, 5
2018/1/10, 77, 30, 20, 15, 4, 6
2018/1/11, 82, 35, 18, 25, 5, 7
2018/1/12, 92, 49, 9, 36, 8, 11
2018/1/13, 134, 59, 23, 32, 10, 13
2018/1/14, 150, 53, 25, 34, 12, 12
2018/1/15, 137, 75, 4, 49, 12, 18
2018/1/16, 171, 69, 11, 40, 8, 15
2018/1/17, 168, 78, 21, 33, 9, 12
2018/1/18, 170, 55, 22, 30, 8, 10
2018/1/19, 128, 65, 15, 34, 10, 14
2018/1/20, 152, 76, 21, 30, 8, 15
2018/1/21, 167, 56, 23, 28, 8, 10
2018/1/22, 146, 26, 26, 8, 3, 4
2018/1/23, 78, 28, 26, 5, 3, 2
2018/1/24, 58, 29, 23, 13, 3, 4
2018/1/25, 75, 34, 22, 16, 4, 5
2018/1/26, 81, 47, 10, 31, 5, 10
2018/1/27, 130, 43, 27, 23, 5, 7
2018/1/28, 112, 44, 27, 17, 5, 6
2018/1/29, 79, 49, 20, 25, 8, 9
2018/1/30, 106, 42, 25, 23, 7, 8
2018/1/31, 90, 41, 24, 28, 8, 10
2018/2/1, 98, 40, 17, 25, 6, 8
2018/2/2, 106, 40, 23, 17, 5, 8
2018/2/3, 96, 33, 25, 14, 4, 7
2018/2/4, 90, 29, 24, 18, 6, 8
2018/2/5, 75, 34, 23, 19, 5, 7
2018/2/6, 86, 42, 19, 27, 6, 8
2018/2/7, 105, 51, 16, 38, 9, 11
2018/2/8, 134, 59, 4, 44, 14, 16
2018/2/9, 156, 65, 26, 12, 3, 3
2018/2/10, 104, 50, 28, 12, 4, 5
2018/2/11, 68, 46, 27, 17, 5, 5
2018/2/12, 75, 50, 28, 17, 7, 8
2018/2/13, 91, 57, 35, 19, 7, 7
2018/2/14, 110, 42, 30, 22, 6, 6
2018/2/15, 100, 44, 31, 23, 7, 9
2018/2/16, 100, 47, 30, 9, 4, 4
2018/2/17, 74, 43, 25, 24, 7, 8
2018/2/18, 84, 51, 25, 32, 10, 12
2018/2/19, 127, 56, 25, 32, 10, 14
2018/2/20, 131, 42, 30, 23, 7, 8
2018/2/21, 86, 50, 31, 27, 8, 9
2018/2/22, 118, 58, 35, 22, 6, 8
2018/2/23, 140, 66, 34, 22, 4, 7
2018/2/24, 145, 54, 25, 31, 7, 10
2018/2/25, 132, 53, 28, 33, 8, 10
2018/2/26, 127, 69, 5, 51, 13, 16
2018/2/27, 158, 50, 34, 32, 11, 15
2018/2/28, 143, 32, 35, 10, 2, 6
2018/3/1, 108, 50, 33, 20, 3, 6
2018/3/2, 117, 49, 30, 27, 6, 8
2018/3/3, 108, 38, 32, 24, 9, 11
2018/3/4, 107, 10, 35, 5, 2, 4
2018/3/5, 40, 33, 27, 19, 4, 8
2018/3/6, 75, 31, 29, 12, 3, 2
2018/3/7, 73, 21, 28, 18, 3, 5
2018/3/8, 72, 45, 30, 21, 3, 7
2018/3/9, 111, 59, 35, 21, 4, 8
2018/3/10, 147, 60, 39, 15, 4, 5
2018/3/11, 143, 69, 37, 29, 6, 8
2018/3/12, 145, 65, 48, 24, 6, 9
2018/3/13, 134, 42, 38, 25, 7, 9
2018/3/14, 97, 25, 21, 21, 4, 6
2018/3/15, 74, 13, 33, 7, 2, 3
2018/3/16, 55, 28, 26, 17, 3, 5
2018/3/17, 71, 48, 28, 23, 5, 7
2018/3/18, 123, 24, 34, 12, 2, 4
2018/3/19, 88, 21, 36, 3, 2, 3
2018/3/20, 56, 15, 36, 3, , 
2018/3/21, 46, 32, 31, 13, 5, 4
2018/3/22, 78, 58, 45, 21, 7, 7
2018/3/23, 142, 74, 58, 25, 9, 9
2018/3/24, 161, 80, 48, 17, 5, 7
2018/3/25, 172, 64, 52, 22, 8, 9
2018/3/26, 155, 74, 71, 12, 6, 5
2018/3/27, 153, 61, 46, 19, 5, 7
2018/3/28, 131, 51, 43, 18, 6, 6
2018/3/29, 124, 57, 47, 17, 4, 4
2018/3/30, 101, 65, 66, 15, 5, 5
2018/3/31, 134, 65, 40, 11, 3, 4
2017/10/1, 81, 14, 30, 9, , 3
2017/10/2, 47, 15, 26, 7, , 3
2017/10/3, 48, 13, 28, 5, , 3
2017/10/4, 41, 16, 28, 7, , 2
2017/10/5, 48, 14, 19, 9, , 2
2017/10/6, 47, 12, 6, 10, , 3
2017/10/7, 43, , , , , 
2017/10/10, 81, 19, 17, 18, 3, 3
2017/10/11, 62, 23, 13, 14, 2, 4
2017/10/12, 65, 24, 24, 17, 3, 3
2017/10/13, 72, 20, 29, 13, , 3
2017/10/14, 64, 22, 31, 14, 3, 4
2017/10/15, 60, 25, 27, 15, 3, 4
2017/10/16, 64, 33, 32, 16, 3, 4
2017/10/17, 82, 27, 26, 15, 3, 4
2017/10/18, 67, 17, 27, 10, , 3
2017/10/19, 58, 21, 29, 16, 3, 4
2017/10/20, 62, 26, 29, 17, 3, 4
2017/10/21, 71, 23, 35, 10, 3, 4
2017/10/22, 61, 24, 36, 15, 3, 3
2017/10/23, 53, 30, 26, 19, 3, 4
2017/10/24, 74, 39, 32, 23, 4, 5
2017/10/25, 89, 49, 30, 27, 4, 6
2017/10/26, 113, 48, 26, 32, 4, 6
2017/10/27, 113, 43, 32, 27, 4, 6
2017/10/28, 108, 54, 34, 16, 4, 5
2017/10/29, 100, 46, 23, 22, 5, 4
2017/10/30, 74, 44, 24, 29, 5, 6
2017/10/31, 91, 54, 22, 33, 6, 7
2017/11/1, 124, 62, 24, 30, 6, 7
2017/11/2, 152, 50, 31, 20, 5, 4
2017/11/3, 127, 43, 28, 19, 3, 4
2017/11/4, 115, 50, 28, 23, 5, 7
2017/11/5, 127, 47, 16, 30, 6, 8
2017/11/6, 109, 51, 23, 31, 6, 8
2017/11/7, 79, 60, 40, 27, 7, 8
2017/11/8, 86, 50, 23, 26, 6, 7
2017/11/9, 83, 48, 28, 22, 7, 7
2017/11/10, 95, 65, 22, 15, 4, 5
2017/11/11, 45, 49, 16, 20, 6, 8
2017/11/12, 74, 47, 14, 26, 7, 9
2017/11/13, 84, 47, 24, 19, 6, 7
2017/11/14, 93, 35, 25, 17, 7, 7
2017/11/15, 68, 29, 24, 18, 7, 8
2017/11/16, 59, 55, 3, 32, 11, 13
2017/11/17, 107, 46, 20, 17, 5, 7
2017/11/18, 87, 30, 23, 13, 7, 8
2017/11/19, 57, 39, 17, 23, 8, 8
2017/11/20, 91, 52, 10, 27, 6, 6
2017/11/21, 140, 56, 2, 30, 9, 11
2017/11/22, 147, 50, , 36, 10, 11
2017/11/23, 87, 28, 15, 20, 5, 3
2017/11/24, 73, 36, 27, 18, 7, 5
2017/11/25, 84, 30, 29, 17, 6, 5
2017/11/26, 91, 50, 13, 26, 8, 10
2017/11/27, 119, 67, 12, 33, 10, 14
2017/11/28, 155, 58, 18, 27, 7, 8
2017/11/29, 120, 35, 23, 16, 2, 3
2017/11/30, 67, 29, 22, 20, 4, 4
2017/12/1, 71, 45, 14, 27, 8, 9
2017/12/2, 107, 53, 3, 31, 8, 11
2017/12/3, 139, 44, 19, 20, 3, 8
2017/12/4, 114, 24, 21, 14, 4, 5
2017/12/5, 62, 35, 11, 26, 5, 6
2017/12/6, 90, 41, 19, 21, 4, 7
2017/12/7, 107, 36, 20, 21, 4, 5
2017/12/8, 94, 39, 17, 27, 6, 7
2017/12/9, 98, 39, 23, 20, 5, 7
2017/12/10, 110, 38, 20, 8, 2, 4
2017/12/11, 58, 32, 16, 15, 3, 4
2017/12/12, 77, 45, 14, 26, 7, 10
2017/12/13, 109, 56, 7, 31, 8, 12
2017/12/14, 137, 63, 4, 37, 11, 14
2017/12/15, 148, 45, 20, 22, 6, 7
2017/12/16, 117, 36, 21, 18, 6, 7
2017/12/17, 80, 50, 6, 32, 8, 12
2017/12/18, 121, 49, 17, 26, 8, 10
2017/12/19, 108, 49, 7, 32, 10, 12
2017/12/20, 122, 51, 16, 35, 10, 12
2017/12/21, 134, 57, 4, 41, 12, 15
2017/12/22, 152, 68, 12, 41, 15, 18
2017/12/23, 164, 61, 19, 29, 6, 13
2017/12/24, 175, 36, 21, 15, 4, 5
2017/12/25, 91, 31, 21, 18, 4, 6
2017/12/26, 79, 30, 17, 21, 4, 6
2017/12/27, 73, 45, 10, 31, 7, 9
